id,aoi,obj_type,name,info,simplified,damage_gra,damage_class,damage_percent,det_method,notation,or_src_id,dmg_src_id,centroid_lat,centroid_lon,google_maps_url
ems_00099,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.24466733,-68.78502765,"https://www.google.com/maps/search/?api=1&query=10.24466733,-68.78502765"
ems_00100,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.24471073,-68.78496767,"https://www.google.com/maps/search/?api=1&query=10.24471073,-68.78496767"
ems_00101,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.24476046,-68.78488955,"https://www.google.com/maps/search/?api=1&query=10.24476046,-68.78488955"
ems_00102,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.2448353,-68.7848583,"https://www.google.com/maps/search/?api=1&query=10.2448353,-68.7848583"
ems_00103,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.24532823,-68.77192407,"https://www.google.com/maps/search/?api=1&query=10.24532823,-68.77192407"
ems_00104,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.24711792,-68.77291674,"https://www.google.com/maps/search/?api=1&query=10.24711792,-68.77291674"
ems_00105,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.31751491,-68.79115195,"https://www.google.com/maps/search/?api=1&query=10.31751491,-68.79115195"
ems_00106,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.31751588,-68.79071858,"https://www.google.com/maps/search/?api=1&query=10.31751588,-68.79071858"
ems_00107,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.3175787,-68.7916461,"https://www.google.com/maps/search/?api=1&query=10.3175787,-68.7916461"
ems_00108,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.31762218,-68.79179105,"https://www.google.com/maps/search/?api=1&query=10.31762218,-68.79179105"
ems_00109,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,978,5,10.31793781,-68.79115738,"https://www.google.com/maps/search/?api=1&query=10.31793781,-68.79115738"
ems_00110,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.31910743,-68.79301269,"https://www.google.com/maps/search/?api=1&query=10.31910743,-68.79301269"
ems_00111,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.31931189,-68.79312392,"https://www.google.com/maps/search/?api=1&query=10.31931189,-68.79312392"
ems_00112,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.32511811,-68.76083967,"https://www.google.com/maps/search/?api=1&query=10.32511811,-68.76083967"
ems_00113,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.32518586,-68.76077077,"https://www.google.com/maps/search/?api=1&query=10.32518586,-68.76077077"
ems_00114,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.3256577,-68.76053895,"https://www.google.com/maps/search/?api=1&query=10.3256577,-68.76053895"
ems_00115,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.32635302,-68.7478731,"https://www.google.com/maps/search/?api=1&query=10.32635302,-68.7478731"
ems_00116,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.32642785,-68.74796687,"https://www.google.com/maps/search/?api=1&query=10.32642785,-68.74796687"
ems_00117,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.32650935,-68.7481214,"https://www.google.com/maps/search/?api=1&query=10.32650935,-68.7481214"
ems_00118,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.32663631,-68.74769133,"https://www.google.com/maps/search/?api=1&query=10.32663631,-68.74769133"
ems_00119,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.32664567,-68.74814153,"https://www.google.com/maps/search/?api=1&query=10.32664567,-68.74814153"
ems_00120,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.32670685,-68.74789547,"https://www.google.com/maps/search/?api=1&query=10.32670685,-68.74789547"
ems_00121,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.3352738,-68.74245665,"https://www.google.com/maps/search/?api=1&query=10.3352738,-68.74245665"
ems_00122,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33558586,-68.74208564,"https://www.google.com/maps/search/?api=1&query=10.33558586,-68.74208564"
ems_00123,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33559467,-68.74224293,"https://www.google.com/maps/search/?api=1&query=10.33559467,-68.74224293"
ems_00124,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33567102,-68.74207581,"https://www.google.com/maps/search/?api=1&query=10.33567102,-68.74207581"
ems_00125,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.3357103,-68.7421173,"https://www.google.com/maps/search/?api=1&query=10.3357103,-68.7421173"
ems_00126,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33575166,-68.74234908,"https://www.google.com/maps/search/?api=1&query=10.33575166,-68.74234908"
ems_00127,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33690256,-68.74681851,"https://www.google.com/maps/search/?api=1&query=10.33690256,-68.74681851"
ems_00128,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33697173,-68.74658554,"https://www.google.com/maps/search/?api=1&query=10.33697173,-68.74658554"
ems_00129,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33699185,-68.74694806,"https://www.google.com/maps/search/?api=1&query=10.33699185,-68.74694806"
ems_00130,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.3371514,-68.74756745,"https://www.google.com/maps/search/?api=1&query=10.3371514,-68.74756745"
ems_00131,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33742828,-68.74758738,"https://www.google.com/maps/search/?api=1&query=10.33742828,-68.74758738"
ems_00132,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33609558,-68.71919653,"https://www.google.com/maps/search/?api=1&query=10.33609558,-68.71919653"
ems_00133,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33615543,-68.7193156,"https://www.google.com/maps/search/?api=1&query=10.33615543,-68.7193156"
ems_00134,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33624618,-68.7190087,"https://www.google.com/maps/search/?api=1&query=10.33624618,-68.7190087"
ems_00135,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33627065,-68.71946185,"https://www.google.com/maps/search/?api=1&query=10.33627065,-68.71946185"
ems_00136,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33630658,-68.71891466,"https://www.google.com/maps/search/?api=1&query=10.33630658,-68.71891466"
ems_00137,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33641455,-68.71883593,"https://www.google.com/maps/search/?api=1&query=10.33641455,-68.71883593"
ems_00138,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33653032,-68.71908979,"https://www.google.com/maps/search/?api=1&query=10.33653032,-68.71908979"
ems_00139,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33683093,-68.71887006,"https://www.google.com/maps/search/?api=1&query=10.33683093,-68.71887006"
ems_00140,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33728545,-68.71950035,"https://www.google.com/maps/search/?api=1&query=10.33728545,-68.71950035"
ems_00141,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33729645,-68.71958228,"https://www.google.com/maps/search/?api=1&query=10.33729645,-68.71958228"
ems_00142,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33766703,-68.74640723,"https://www.google.com/maps/search/?api=1&query=10.33766703,-68.74640723"
ems_00143,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33777245,-68.7478211,"https://www.google.com/maps/search/?api=1&query=10.33777245,-68.7478211"
ems_00144,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33791323,-68.74681593,"https://www.google.com/maps/search/?api=1&query=10.33791323,-68.74681593"
ems_00145,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.3379993,-68.7474239,"https://www.google.com/maps/search/?api=1&query=10.3379993,-68.7474239"
ems_00146,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33805007,-68.74672652,"https://www.google.com/maps/search/?api=1&query=10.33805007,-68.74672652"
ems_00147,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33808025,-68.7474882,"https://www.google.com/maps/search/?api=1&query=10.33808025,-68.7474882"
ems_00148,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33817652,-68.74812906,"https://www.google.com/maps/search/?api=1&query=10.33817652,-68.74812906"
ems_00149,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33830285,-68.74717078,"https://www.google.com/maps/search/?api=1&query=10.33830285,-68.74717078"
ems_00150,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33842071,-68.74730291,"https://www.google.com/maps/search/?api=1&query=10.33842071,-68.74730291"
ems_00151,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,978,5,10.33849212,-68.73705807,"https://www.google.com/maps/search/?api=1&query=10.33849212,-68.73705807"
ems_00152,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,978,5,10.33815035,-68.73544175,"https://www.google.com/maps/search/?api=1&query=10.33815035,-68.73544175"
ems_00153,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,978,5,10.33819322,-68.73568681,"https://www.google.com/maps/search/?api=1&query=10.33819322,-68.73568681"
ems_00154,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,978,5,10.33826141,-68.73553434,"https://www.google.com/maps/search/?api=1&query=10.33826141,-68.73553434"
ems_00155,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.3384753,-68.73569257,"https://www.google.com/maps/search/?api=1&query=10.3384753,-68.73569257"
ems_00156,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,978,5,10.33851998,-68.73596351,"https://www.google.com/maps/search/?api=1&query=10.33851998,-68.73596351"
ems_00157,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,978,5,10.3386617,-68.7356467,"https://www.google.com/maps/search/?api=1&query=10.3386617,-68.7356467"
ems_00158,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.3390053,-68.73683155,"https://www.google.com/maps/search/?api=1&query=10.3390053,-68.73683155"
ems_00159,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,978,5,10.3390451,-68.73678372,"https://www.google.com/maps/search/?api=1&query=10.3390451,-68.73678372"
ems_00160,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,978,5,10.33909681,-68.73551135,"https://www.google.com/maps/search/?api=1&query=10.33909681,-68.73551135"
ems_00161,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,978,5,10.3394523,-68.7369632,"https://www.google.com/maps/search/?api=1&query=10.3394523,-68.7369632"
ems_00162,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33866969,-68.73752026,"https://www.google.com/maps/search/?api=1&query=10.33866969,-68.73752026"
ems_00163,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33889142,-68.73778585,"https://www.google.com/maps/search/?api=1&query=10.33889142,-68.73778585"
ems_00164,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,978,5,10.33905802,-68.73731375,"https://www.google.com/maps/search/?api=1&query=10.33905802,-68.73731375"
ems_00165,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33920991,-68.73708094,"https://www.google.com/maps/search/?api=1&query=10.33920991,-68.73708094"
ems_00166,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33957962,-68.73724914,"https://www.google.com/maps/search/?api=1&query=10.33957962,-68.73724914"
ems_00167,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.3400039,-68.74068713,"https://www.google.com/maps/search/?api=1&query=10.3400039,-68.74068713"
ems_00168,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.34031998,-68.74034292,"https://www.google.com/maps/search/?api=1&query=10.34031998,-68.74034292"
ems_00169,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33954808,-68.73393814,"https://www.google.com/maps/search/?api=1&query=10.33954808,-68.73393814"
ems_00170,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,978,5,10.33969934,-68.73649367,"https://www.google.com/maps/search/?api=1&query=10.33969934,-68.73649367"
ems_00171,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33970275,-68.73406495,"https://www.google.com/maps/search/?api=1&query=10.33970275,-68.73406495"
ems_00172,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.33992748,-68.73674772,"https://www.google.com/maps/search/?api=1&query=10.33992748,-68.73674772"
ems_00173,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.34211682,-68.73216213,"https://www.google.com/maps/search/?api=1&query=10.34211682,-68.73216213"
ems_00174,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.3422338,-68.73201513,"https://www.google.com/maps/search/?api=1&query=10.3422338,-68.73201513"
ems_00175,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.3422895,-68.7245721,"https://www.google.com/maps/search/?api=1&query=10.3422895,-68.7245721"
ems_00176,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,978,5,10.34259453,-68.72318071,"https://www.google.com/maps/search/?api=1&query=10.34259453,-68.72318071"
ems_00177,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.34264575,-68.7230937,"https://www.google.com/maps/search/?api=1&query=10.34264575,-68.7230937"
ems_00178,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.34267946,-68.72262011,"https://www.google.com/maps/search/?api=1&query=10.34267946,-68.72262011"
ems_00179,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.34276985,-68.72274705,"https://www.google.com/maps/search/?api=1&query=10.34276985,-68.72274705"
ems_00180,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.34314515,-68.72316385,"https://www.google.com/maps/search/?api=1&query=10.34314515,-68.72316385"
ems_00181,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.34317845,-68.72342295,"https://www.google.com/maps/search/?api=1&query=10.34317845,-68.72342295"
ems_00182,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,5,10.34320172,-68.72324195,"https://www.google.com/maps/search/?api=1&query=10.34320172,-68.72324195"
ems_00183,EMSR884_AOI08_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,978,5,10.3432325,-68.72352185,"https://www.google.com/maps/search/?api=1&query=10.3432325,-68.72352185"
