checked_at,aoi_id,feature_id,official_ems_damage_gra,official_ems_damage_percent,centroid_lat,centroid_lon,before_chip,after_chip,compare_chip,before_exists,after_exists,compare_exists,before_mean_rgb,after_mean_rgb,before_valid_pixel_ratio,after_valid_pixel_ratio,before_bytes,after_bytes,compare_bytes,automated_verdict,manual_alignment_review_required,vlm_spend_gate
2026-06-30T23:22:52Z,emsr884-aoi12-caraballeda,aoi12_v2_00055,Possibly damaged,35,10.60864843,-67.0008868,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00055_before_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00055_after_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00055_before_after_compare.png,True,True,True,127.473,131.424,0.9805,0.98,78841,116307,201355,pass_automated_chip_qa_needs_manual_alignment_review,True,do_not_run_vlm_until_manual_alignment_review_passes
2026-06-30T23:22:52Z,emsr884-aoi12-caraballeda,aoi12_v2_00058,Damaged,70,10.60887802,-67.01315449,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00058_before_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00058_after_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00058_before_after_compare.png,True,True,True,131.453,154.06,0.9766,0.9766,74614,112469,194203,pass_automated_chip_qa_needs_manual_alignment_review,True,do_not_run_vlm_until_manual_alignment_review_passes
2026-06-30T23:22:52Z,emsr884-aoi12-caraballeda,aoi12_v2_00059,Damaged,70,10.60890661,-67.01157302,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00059_before_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00059_after_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00059_before_after_compare.png,True,True,True,125.265,143.354,1.0,1.0,74212,113931,194885,pass_automated_chip_qa_needs_manual_alignment_review,True,do_not_run_vlm_until_manual_alignment_review_passes
2026-06-30T23:22:52Z,emsr884-aoi12-caraballeda,aoi12_v2_00060,Damaged,70,10.60938662,-67.01019058,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00060_before_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00060_after_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00060_before_after_compare.png,True,True,True,127.109,145.342,0.993,0.993,80226,120799,208429,pass_automated_chip_qa_needs_manual_alignment_review,True,do_not_run_vlm_until_manual_alignment_review_passes
2026-06-30T23:22:52Z,emsr884-aoi12-caraballeda,aoi12_v2_00067,Possibly damaged,35,10.60882158,-67.02003151,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00067_before_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00067_after_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00067_before_after_compare.png,True,True,True,119.657,143.473,0.9753,0.9753,69149,106148,181509,pass_automated_chip_qa_needs_manual_alignment_review,True,do_not_run_vlm_until_manual_alignment_review_passes
2026-06-30T23:22:52Z,emsr884-aoi12-caraballeda,aoi12_v2_00068,Damaged,70,10.60882594,-67.01886559,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00068_before_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00068_after_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00068_before_after_compare.png,True,True,True,120.85,137.811,1.0,1.0,74519,115680,197188,pass_automated_chip_qa_needs_manual_alignment_review,True,do_not_run_vlm_until_manual_alignment_review_passes
2026-06-30T23:22:52Z,emsr884-aoi12-caraballeda,aoi12_v2_00077,Possibly damaged,35,10.61090108,-66.99118987,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00077_before_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00077_after_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00077_before_after_compare.png,True,True,True,125.105,124.459,0.9866,0.9866,81793,125732,214844,pass_automated_chip_qa_needs_manual_alignment_review,True,do_not_run_vlm_until_manual_alignment_review_passes
2026-06-30T23:22:52Z,emsr884-aoi12-caraballeda,aoi12_v2_00078,Possibly damaged,35,10.61103019,-67.00627934,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00078_before_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00078_after_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00078_before_after_compare.png,True,True,True,131.377,156.025,0.9843,0.9843,83478,122383,213516,pass_automated_chip_qa_needs_manual_alignment_review,True,do_not_run_vlm_until_manual_alignment_review_passes
2026-06-30T23:22:52Z,emsr884-aoi12-caraballeda,aoi12_v2_00079,Damaged,70,10.60971015,-67.01731587,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00079_before_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00079_after_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00079_before_after_compare.png,True,True,True,128.011,151.769,0.9889,0.9889,72484,110503,189380,pass_automated_chip_qa_needs_manual_alignment_review,True,do_not_run_vlm_until_manual_alignment_review_passes
2026-06-30T23:22:52Z,emsr884-aoi12-caraballeda,aoi12_v2_00082,Damaged,70,10.61293969,-67.01838822,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00082_before_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00082_after_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00082_before_after_compare.png,True,True,True,118.088,118.985,0.9881,0.988,77410,118574,203410,pass_automated_chip_qa_needs_manual_alignment_review,True,do_not_run_vlm_until_manual_alignment_review_passes
2026-06-30T23:22:52Z,emsr884-aoi12-caraballeda,aoi12_v2_00083,Possibly damaged,35,10.59799097,-66.92943752,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00083_before_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00083_after_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00083_before_after_compare.png,True,True,True,127.557,121.293,1.0,0.9985,77077,123851,208262,pass_automated_chip_qa_needs_manual_alignment_review,True,do_not_run_vlm_until_manual_alignment_review_passes
2026-06-30T23:22:52Z,emsr884-aoi12-caraballeda,aoi12_v2_00085,Damaged,70,10.60053597,-66.93445042,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00085_before_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00085_after_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00085_before_after_compare.png,True,True,True,127.785,137.534,0.9862,0.9861,73500,121851,202144,pass_automated_chip_qa_needs_manual_alignment_review,True,do_not_run_vlm_until_manual_alignment_review_passes
2026-06-30T23:22:52Z,emsr884-aoi12-caraballeda,aoi12_v2_00088,Possibly damaged,35,10.60209801,-66.9342563,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00088_before_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00088_after_event.png,/data/chips/emsr884-aoi12-caraballeda/aoi12_v2_00088_before_after_compare.png,True,True,True,144.991,173.836,0.9863,0.9863,70038,110127,187065,pass_automated_chip_qa_needs_manual_alignment_review,True,do_not_run_vlm_until_manual_alignment_review_passes
