id,aoi,obj_type,name,info,simplified,damage_gra,damage_class,damage_percent,det_method,notation,or_src_id,dmg_src_id,centroid_lat,centroid_lon,google_maps_url
ems_00817,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61002195,-66.9864383,"https://www.google.com/maps/search/?api=1&query=10.61002195,-66.9864383"
ems_00818,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61002877,-66.98682773,"https://www.google.com/maps/search/?api=1&query=10.61002877,-66.98682773"
ems_00819,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61038314,-67.00569488,"https://www.google.com/maps/search/?api=1&query=10.61038314,-67.00569488"
ems_00820,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61097255,-67.00607445,"https://www.google.com/maps/search/?api=1&query=10.61097255,-67.00607445"
ems_00821,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61047184,-67.0114185,"https://www.google.com/maps/search/?api=1&query=10.61047184,-67.0114185"
ems_00822,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6105079,-67.01235275,"https://www.google.com/maps/search/?api=1&query=10.6105079,-67.01235275"
ems_00823,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61056025,-67.01099801,"https://www.google.com/maps/search/?api=1&query=10.61056025,-67.01099801"
ems_00824,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.61063034,-67.0107995,"https://www.google.com/maps/search/?api=1&query=10.61063034,-67.0107995"
ems_00825,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61063666,-67.01198012,"https://www.google.com/maps/search/?api=1&query=10.61063666,-67.01198012"
ems_00826,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.61070011,-67.01094228,"https://www.google.com/maps/search/?api=1&query=10.61070011,-67.01094228"
ems_00827,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61070989,-67.01286162,"https://www.google.com/maps/search/?api=1&query=10.61070989,-67.01286162"
ems_00828,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61071084,-67.01205143,"https://www.google.com/maps/search/?api=1&query=10.61071084,-67.01205143"
ems_00829,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61074041,-67.01259486,"https://www.google.com/maps/search/?api=1&query=10.61074041,-67.01259486"
ems_00830,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61091266,-67.01290269,"https://www.google.com/maps/search/?api=1&query=10.61091266,-67.01290269"
ems_00831,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6104547,-67.0067855,"https://www.google.com/maps/search/?api=1&query=10.6104547,-67.0067855"
ems_00832,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61048987,-67.0077012,"https://www.google.com/maps/search/?api=1&query=10.61048987,-67.0077012"
ems_00833,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.610522,-67.00906455,"https://www.google.com/maps/search/?api=1&query=10.610522,-67.00906455"
ems_00834,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61053955,-67.0089125,"https://www.google.com/maps/search/?api=1&query=10.61053955,-67.0089125"
ems_00835,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61055752,-67.00896436,"https://www.google.com/maps/search/?api=1&query=10.61055752,-67.00896436"
ems_00836,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6105641,-67.0076792,"https://www.google.com/maps/search/?api=1&query=10.6105641,-67.0076792"
ems_00837,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61058324,-67.00677256,"https://www.google.com/maps/search/?api=1&query=10.61058324,-67.00677256"
ems_00838,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61070727,-67.0074236,"https://www.google.com/maps/search/?api=1&query=10.61070727,-67.0074236"
ems_00839,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61074594,-67.00691806,"https://www.google.com/maps/search/?api=1&query=10.61074594,-67.00691806"
ems_00840,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.6109331,-67.0099329,"https://www.google.com/maps/search/?api=1&query=10.6109331,-67.0099329"
ems_00841,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61108306,-67.00681202,"https://www.google.com/maps/search/?api=1&query=10.61108306,-67.00681202"
ems_00842,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61121343,-67.0067401,"https://www.google.com/maps/search/?api=1&query=10.61121343,-67.0067401"
ems_00843,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61132874,-67.00729787,"https://www.google.com/maps/search/?api=1&query=10.61132874,-67.00729787"
ems_00844,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6113642,-67.0078906,"https://www.google.com/maps/search/?api=1&query=10.6113642,-67.0078906"
ems_00845,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61140595,-67.0080721,"https://www.google.com/maps/search/?api=1&query=10.61140595,-67.0080721"
ems_00846,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61147355,-67.0079819,"https://www.google.com/maps/search/?api=1&query=10.61147355,-67.0079819"
ems_00847,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61148575,-67.0081577,"https://www.google.com/maps/search/?api=1&query=10.61148575,-67.0081577"
ems_00848,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6114899,-67.0080728,"https://www.google.com/maps/search/?api=1&query=10.6114899,-67.0080728"
ems_00849,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61149102,-67.00838039,"https://www.google.com/maps/search/?api=1&query=10.61149102,-67.00838039"
ems_00850,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6115272,-67.00815005,"https://www.google.com/maps/search/?api=1&query=10.6115272,-67.00815005"
ems_00851,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61109757,-67.00673303,"https://www.google.com/maps/search/?api=1&query=10.61109757,-67.00673303"
ems_00852,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61191867,-66.98911197,"https://www.google.com/maps/search/?api=1&query=10.61191867,-66.98911197"
ems_00853,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61153002,-67.00828257,"https://www.google.com/maps/search/?api=1&query=10.61153002,-67.00828257"
ems_00854,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61155495,-67.00836825,"https://www.google.com/maps/search/?api=1&query=10.61155495,-67.00836825"
ems_00855,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61123805,-66.88436836,"https://www.google.com/maps/search/?api=1&query=10.61123805,-66.88436836"
ems_00856,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61147062,-66.88626496,"https://www.google.com/maps/search/?api=1&query=10.61147062,-66.88626496"
ems_00857,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61147817,-66.88543906,"https://www.google.com/maps/search/?api=1&query=10.61147817,-66.88543906"
ems_00858,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.61150322,-66.88588236,"https://www.google.com/maps/search/?api=1&query=10.61150322,-66.88588236"
ems_00859,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6115561,-66.88622235,"https://www.google.com/maps/search/?api=1&query=10.6115561,-66.88622235"
ems_00860,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61160609,-66.88627837,"https://www.google.com/maps/search/?api=1&query=10.61160609,-66.88627837"
ems_00861,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61173212,-66.88593029,"https://www.google.com/maps/search/?api=1&query=10.61173212,-66.88593029"
ems_00862,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61173692,-66.88570368,"https://www.google.com/maps/search/?api=1&query=10.61173692,-66.88570368"
ems_00863,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.6127808,-66.85353899,"https://www.google.com/maps/search/?api=1&query=10.6127808,-66.85353899"
ems_00864,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.6127949,-66.8534477,"https://www.google.com/maps/search/?api=1&query=10.6127949,-66.8534477"
ems_00865,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.6128687,-66.85346951,"https://www.google.com/maps/search/?api=1&query=10.6128687,-66.85346951"
ems_00866,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61300214,-66.85361582,"https://www.google.com/maps/search/?api=1&query=10.61300214,-66.85361582"
ems_00867,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61370669,-66.86089362,"https://www.google.com/maps/search/?api=1&query=10.61370669,-66.86089362"
ems_00868,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.6139224,-66.86114545,"https://www.google.com/maps/search/?api=1&query=10.6139224,-66.86114545"
ems_00869,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61407788,-66.86087368,"https://www.google.com/maps/search/?api=1&query=10.61407788,-66.86087368"
ems_00870,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61481892,-66.85977251,"https://www.google.com/maps/search/?api=1&query=10.61481892,-66.85977251"
ems_00871,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61501005,-66.85899506,"https://www.google.com/maps/search/?api=1&query=10.61501005,-66.85899506"
ems_00872,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61547567,-66.86017107,"https://www.google.com/maps/search/?api=1&query=10.61547567,-66.86017107"
ems_00873,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61550188,-66.85768129,"https://www.google.com/maps/search/?api=1&query=10.61550188,-66.85768129"
ems_00874,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61589395,-66.8586224,"https://www.google.com/maps/search/?api=1&query=10.61589395,-66.8586224"
ems_00875,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61469575,-66.8416975,"https://www.google.com/maps/search/?api=1&query=10.61469575,-66.8416975"
ems_00876,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61470107,-66.84733783,"https://www.google.com/maps/search/?api=1&query=10.61470107,-66.84733783"
ems_00877,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.61490362,-66.84731648,"https://www.google.com/maps/search/?api=1&query=10.61490362,-66.84731648"
ems_00878,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.61493003,-66.84609856,"https://www.google.com/maps/search/?api=1&query=10.61493003,-66.84609856"
ems_00879,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61496166,-66.84651864,"https://www.google.com/maps/search/?api=1&query=10.61496166,-66.84651864"
ems_00880,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.61517909,-66.84610072,"https://www.google.com/maps/search/?api=1&query=10.61517909,-66.84610072"
ems_00881,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.61531158,-66.84283649,"https://www.google.com/maps/search/?api=1&query=10.61531158,-66.84283649"
ems_00882,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61535008,-66.8460756,"https://www.google.com/maps/search/?api=1&query=10.61535008,-66.8460756"
ems_00883,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61568997,-66.84611103,"https://www.google.com/maps/search/?api=1&query=10.61568997,-66.84611103"
ems_00884,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61573664,-66.8491963,"https://www.google.com/maps/search/?api=1&query=10.61573664,-66.8491963"
ems_00885,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61580377,-66.84881104,"https://www.google.com/maps/search/?api=1&query=10.61580377,-66.84881104"
ems_00886,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61587822,-66.84238373,"https://www.google.com/maps/search/?api=1&query=10.61587822,-66.84238373"
ems_00887,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.61611257,-66.84412285,"https://www.google.com/maps/search/?api=1&query=10.61611257,-66.84412285"
ems_00888,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61621553,-66.842307,"https://www.google.com/maps/search/?api=1&query=10.61621553,-66.842307"
ems_00889,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61624845,-66.84256855,"https://www.google.com/maps/search/?api=1&query=10.61624845,-66.84256855"
ems_00890,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61625561,-66.84281502,"https://www.google.com/maps/search/?api=1&query=10.61625561,-66.84281502"
ems_00891,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6163258,-66.84227455,"https://www.google.com/maps/search/?api=1&query=10.6163258,-66.84227455"
ems_00892,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61636924,-66.84599929,"https://www.google.com/maps/search/?api=1&query=10.61636924,-66.84599929"
ems_00893,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61639745,-66.84243278,"https://www.google.com/maps/search/?api=1&query=10.61639745,-66.84243278"
ems_00894,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61639778,-66.84276691,"https://www.google.com/maps/search/?api=1&query=10.61639778,-66.84276691"
ems_00895,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61591072,-66.85291286,"https://www.google.com/maps/search/?api=1&query=10.61591072,-66.85291286"
ems_00896,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61615248,-66.85737687,"https://www.google.com/maps/search/?api=1&query=10.61615248,-66.85737687"
ems_00897,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.6163058,-66.85433665,"https://www.google.com/maps/search/?api=1&query=10.6163058,-66.85433665"
ems_00898,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61631023,-66.85819475,"https://www.google.com/maps/search/?api=1&query=10.61631023,-66.85819475"
ems_00899,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61634736,-66.85432713,"https://www.google.com/maps/search/?api=1&query=10.61634736,-66.85432713"
ems_00900,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61640954,-66.85883067,"https://www.google.com/maps/search/?api=1&query=10.61640954,-66.85883067"
ems_00901,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.6164371,-66.8526839,"https://www.google.com/maps/search/?api=1&query=10.6164371,-66.8526839"
ems_00902,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61656706,-66.85765397,"https://www.google.com/maps/search/?api=1&query=10.61656706,-66.85765397"
ems_00903,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61668231,-66.85780326,"https://www.google.com/maps/search/?api=1&query=10.61668231,-66.85780326"
ems_00904,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61668448,-66.85847111,"https://www.google.com/maps/search/?api=1&query=10.61668448,-66.85847111"
ems_00905,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61640606,-66.84266082,"https://www.google.com/maps/search/?api=1&query=10.61640606,-66.84266082"
ems_00906,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.61650375,-66.84461074,"https://www.google.com/maps/search/?api=1&query=10.61650375,-66.84461074"
ems_00907,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.61650775,-66.84601406,"https://www.google.com/maps/search/?api=1&query=10.61650775,-66.84601406"
ems_00908,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.61653182,-66.84826717,"https://www.google.com/maps/search/?api=1&query=10.61653182,-66.84826717"
ems_00909,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61655665,-66.84393347,"https://www.google.com/maps/search/?api=1&query=10.61655665,-66.84393347"
ems_00910,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.61666211,-66.84812185,"https://www.google.com/maps/search/?api=1&query=10.61666211,-66.84812185"
ems_00911,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.6166758,-66.8444145,"https://www.google.com/maps/search/?api=1&query=10.6166758,-66.8444145"
ems_00912,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.6166805,-66.84474404,"https://www.google.com/maps/search/?api=1&query=10.6166805,-66.84474404"
ems_00913,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.61675489,-66.84813876,"https://www.google.com/maps/search/?api=1&query=10.61675489,-66.84813876"
ems_00914,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.61676315,-66.84821676,"https://www.google.com/maps/search/?api=1&query=10.61676315,-66.84821676"
ems_00915,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61570747,-66.84094145,"https://www.google.com/maps/search/?api=1&query=10.61570747,-66.84094145"
ems_00916,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61582929,-66.83856305,"https://www.google.com/maps/search/?api=1&query=10.61582929,-66.83856305"
ems_00917,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.61596902,-66.8388376,"https://www.google.com/maps/search/?api=1&query=10.61596902,-66.8388376"
ems_00918,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.61600155,-66.83772137,"https://www.google.com/maps/search/?api=1&query=10.61600155,-66.83772137"
